candidate_id,n,h,d,k,a,w,q,tree_height,tree_bits,leaf_bits,wots_logw,wots_len1,wots_len2,wots_len,fors_msg_bits,fors_msg_bytes,hmsg_needed_bytes,pk_bytes,sk_bytes,sig_bytes,struct_pass,reject_reason
1342,16,63,7,33,6,16,1048576,9,54,9,4,32,3,35,198,25,34,32,64,8640,1,
1805,16,64,8,22,8,16,65536,8,56,8,4,32,3,35,176,22,30,32,64,8688,1,
1806,16,64,8,22,8,16,1048576,8,56,8,4,32,3,35,176,22,30,32,64,8688,1,
4903,24,63,7,17,6,256,65536,9,54,9,8,24,2,26,102,13,22,48,96,8760,1,
4904,24,63,7,17,6,256,1048576,9,54,9,8,24,2,26,102,13,22,48,96,8760,1,
2641,16,66,11,14,6,16,65536,6,60,6,4,32,3,35,84,11,20,32,64,8800,1,
2642,16,66,11,14,6,16,1048576,6,60,6,4,32,3,35,84,11,20,32,64,8800,1,
1329,16,63,7,22,10,16,65536,9,54,9,4,32,3,35,220,28,37,32,64,8816,1,
1330,16,63,7,22,10,16,1048576,9,54,9,4,32,3,35,220,28,37,32,64,8816,1,
2695,16,66,11,22,12,256,65536,6,60,6,8,16,2,18,264,33,42,32,64,8816,1,
2696,16,66,11,22,12,256,1048576,6,60,6,8,16,2,18,264,33,42,32,64,8816,1,
1351,16,63,7,33,10,256,65536,9,54,9,8,16,2,18,330,42,51,32,64,8848,1,
1352,16,63,7,33,10,256,1048576,9,54,9,8,16,2,18,330,42,51,32,64,8848,1,
1777,16,64,8,14,14,16,65536,8,56,8,4,32,3,35,196,25,33,32,64,8880,1,
1778,16,64,8,14,14,16,1048576,8,56,8,4,32,3,35,196,25,33,32,64,8880,1,
3627,24,60,6,17,8,256,65536,10,50,10,8,24,2,26,136,17,26,48,96,8880,1,
3628,24,60,6,17,8,256,1048576,10,50,10,8,24,2,26,136,17,26,48,96,8880,1,
3611,24,60,6,14,10,256,65536,10,50,10,8,24,2,26,140,18,27,48,96,8904,1,
3612,24,60,6,14,10,256,1048576,10,50,10,8,24,2,26,140,18,27,48,96,8904,1,
3643,24,60,6,22,6,256,65536,10,50,10,8,24,2,26,132,17,26,48,96,8904,1,
3644,24,60,6,22,6,256,1048576,10,50,10,8,24,2,26,132,17,26,48,96,8904,1,
5363,24,64,8,14,6,256,65536,8,56,8,8,24,2,26,84,11,19,48,96,8904,1,
5364,24,64,8,14,6,256,1048576,8,56,8,8,24,2,26,84,11,19,48,96,8904,1,
53,16,60,6,22,12,16,65536,10,50,10,4,32,3,35,264,33,42,32,64,8912,1,
54,16,60,6,22,12,16,1048576,10,50,10,4,32,3,35,264,33,42,32,64,8912,1,
4887,24,63,7,14,8,256,65536,9,54,9,8,24,2,26,112,14,23,48,96,8928,1,
4888,24,63,7,14,8,256,1048576,9,54,9,8,24,2,26,112,14,23,48,96,8928,1,
2723,16,66,22,14,6,256,65536,3,63,3,8,16,2,18,84,11,20,32,64,8976,1,
2724,16,66,22,14,6,256,1048576,3,63,3,8,16,2,18,84,11,20,32,64,8976,1,
2707,16,66,11,33,8,256,65536,6,60,6,8,16,2,18,264,33,42,32,64,8992,1,
2708,16,66,11,33,8,256,1048576,6,60,6,8,16,2,18,264,33,42,32,64,8992,1,
2453,16,66,6,22,12,16,65536,11,55,11,4,32,3,35,264,33,42,32,64,9008,1,
2454,16,66,6,22,12,16,1048576,11,55,11,4,32,3,35,264,33,42,32,64,9008,1,
1317,16,63,7,17,14,16,65536,9,54,9,4,32,3,35,238,30,39,32,64,9024,1,
1318,16,63,7,17,14,16,1048576,9,54,9,4,32,3,35,238,30,39,32,64,9024,1,
6027,24,66,6,17,8,256,65536,11,55,11,8,24,2,26,136,17,26,48,96,9024,1,
6028,24,66,6,17,8,256,1048576,11,55,11,8,24,2,26,136,17,26,48,96,9024,1,
6011,24,66,6,14,10,256,65536,11,55,11,8,24,2,26,140,18,27,48,96,9048,1,
6012,24,66,6,14,10,256,1048576,11,55,11,8,24,2,26,140,18,27,48,96,9048,1,
6043,24,66,6,22,6,256,65536,11,55,11,8,24,2,26,132,17,26,48,96,9048,1,
6044,24,66,6,22,6,256,1048576,11,55,11,8,24,2,26,132,17,26,48,96,9048,1,
1793,16,64,8,17,12,16,65536,8,56,8,4,32,3,35,204,26,34,32,64,9056,1,
1794,16,64,8,17,12,16,1048576,8,56,8,4,32,3,35,204,26,34,32,64,9056,1,
65,16,60,6,33,8,16,65536,10,50,10,4,32,3,35,264,33,42,32,64,9088,1,
66,16,60,6,33,8,16,1048576,10,50,10,4,32,3,35,264,33,42,32,64,9088,1,
2661,16,66,11,17,6,16,65536,6,60,6,4,32,3,35,102,13,22,32,64,9136,1,
2662,16,66,11,17,6,16,1048576,6,60,6,4,32,3,35,102,13,22,32,64,9136,1,
1831,16,64,8,33,10,256,65536,8,56,8,8,16,2,18,330,42,50,32,64,9152,1,
1832,16,64,8,33,10,256,1048576,8,56,8,8,16,2,18,330,42,50,32,64,9152,1,
2465,16,66,6,33,8,16,65536,11,55,11,4,32,3,35,264,33,42,32,64,9184,1,
2466,16,66,6,33,8,16,1048576,11,55,11,4,32,3,35,264,33,42,32,64,9184,1,
1821,16,64,8,33,6,16,65536,8,56,8,4,32,3,35,198,25,33,32,64,9216,1,
1822,16,64,8,33,6,16,1048576,8,56,8,4,32,3,35,198,25,33,32,64,9216,1,
2645,16,66,11,14,8,16,65536,6,60,6,4,32,3,35,112,14,23,32,64,9248,1,
2646,16,66,11,14,8,16,1048576,6,60,6,4,32,3,35,112,14,23,32,64,9248,1,
2743,16,66,22,17,6,256,65536,3,63,3,8,16,2,18,102,13,22,32,64,9312,1,
2744,16,66,22,17,6,256,1048576,3,63,3,8,16,2,18,102,13,22,32,64,9312,1,
1809,16,64,8,22,10,16,65536,8,56,8,4,32,3,35,220,28,36,32,64,9392,1,
1810,16,64,8,22,10,16,1048576,8,56,8,4,32,3,35,220,28,36,32,64,9392,1,
5383,24,64,8,17,6,256,65536,8,56,8,8,24,2,26,102,13,21,48,96,9408,1,
5384,24,64,8,17,6,256,1048576,8,56,8,8,24,2,26,102,13,21,48,96,9408,1,
2727,16,66,22,14,8,256,65536,3,63,3,8,16,2,18,112,14,23,32,64,9424,1,
2728,16,66,22,14,8,256,1048576,3,63,3,8,16,2,18,112,14,23,32,64,9424,1,
1333,16,63,7,22,12,16,65536,9,54,9,4,32,3,35,264,33,42,32,64,9520,1,
1334,16,63,7,22,12,16,1048576,9,54,9,4,32,3,35,264,33,42,32,64,9520,1,
2699,16,66,11,22,14,256,65536,6,60,6,8,16,2,18,308,39,48,32,64,9520,1,
2700,16,66,11,22,14,256,1048576,6,60,6,8,16,2,18,308,39,48,32,64,9520,1,
75,16,60,6,33,12,256,65536,10,50,10,8,16,2,18,396,50,59,32,64,9568,1,
76,16,60,6,33,12,256,1048576,10,50,10,8,16,2,18,396,50,59,32,64,9568,1,
3615,24,60,6,14,12,256,65536,10,50,10,8,24,2,26,168,21,30,48,96,9576,1,
3616,24,60,6,14,12,256,1048576,10,50,10,8,24,2,26,168,21,30,48,96,9576,1,
4907,24,63,7,17,8,256,65536,9,54,9,8,24,2,26,136,17,26,48,96,9576,1,
4908,24,63,7,17,8,256,1048576,9,54,9,8,24,2,26,136,17,26,48,96,9576,1,
5367,24,64,8,14,8,256,65536,8,56,8,8,24,2,26,112,14,22,48,96,9576,1,
5368,24,64,8,14,8,256,1048576,8,56,8,8,24,2,26,112,14,22,48,96,9576,1,
1797,16,64,8,17,14,16,65536,8,56,8,4,32,3,35,238,30,38,32,64,9600,1,
1798,16,64,8,17,14,16,1048576,8,56,8,4,32,3,35,238,30,38,32,64,9600,1,
4891,24,63,7,14,10,256,65536,9,54,9,8,24,2,26,140,18,27,48,96,9600,1,
4892,24,63,7,14,10,256,1048576,9,54,9,8,24,2,26,140,18,27,48,96,9600,1,
4923,24,63,7,22,6,256,65536,9,54,9,8,24,2,26,132,17,26,48,96,9600,1,
4924,24,63,7,22,6,256,1048576,9,54,9,8,24,2,26,132,17,26,48,96,9600,1,
57,16,60,6,22,14,16,65536,10,50,10,4,32,3,35,308,39,48,32,64,9616,1,
58,16,60,6,22,14,16,1048576,10,50,10,4,32,3,35,308,39,48,32,64,9616,1,
2475,16,66,6,33,12,256,65536,11,55,11,8,16,2,18,396,50,59,32,64,9664,1,
2476,16,66,6,33,12,256,1048576,11,55,11,8,16,2,18,396,50,59,32,64,9664,1,
2665,16,66,11,17,8,16,65536,6,60,6,4,32,3,35,136,17,26,32,64,9680,1,
2666,16,66,11,17,8,16,1048576,6,60,6,4,32,3,35,136,17,26,32,64,9680,1,
1345,16,63,7,33,8,16,65536,9,54,9,4,32,3,35,264,33,42,32,64,9696,1,
1346,16,63,7,33,8,16,1048576,9,54,9,4,32,3,35,264,33,42,32,64,9696,1,
2649,16,66,11,14,10,16,65536,6,60,6,4,32,3,35,140,18,27,32,64,9696,1,
2650,16,66,11,14,10,16,1048576,6,60,6,4,32,3,35,140,18,27,32,64,9696,1,
2681,16,66,11,22,6,16,65536,6,60,6,4,32,3,35,132,17,26,32,64,9696,1,
2682,16,66,11,22,6,16,1048576,6,60,6,4,32,3,35,132,17,26,32,64,9696,1,
3631,24,60,6,17,10,256,65536,10,50,10,8,24,2,26,170,22,31,48,96,9696,1,
3632,24,60,6,17,10,256,1048576,10,50,10,8,24,2,26,170,22,31,48,96,9696,1,
2457,16,66,6,22,14,16,65536,11,55,11,4,32,3,35,308,39,48,32,64,9712,1,
2458,16,66,6,22,14,16,1048576,11,55,11,4,32,3,35,308,39,48,32,64,9712,1,
6015,24,66,6,14,12,256,65536,11,55,11,8,24,2,26,168,21,30,48,96,9720,1,
6016,24,66,6,14,12,256,1048576,11,55,11,8,24,2,26,168,21,30,48,96,9720,1,
6031,24,66,6,17,10,256,65536,11,55,11,8,24,2,26,170,22,31,48,96,9840,1,
6032,24,66,6,17,10,256,1048576,11,55,11,8,24,2,26,170,22,31,48,96,9840,1,
2747,16,66,22,17,8,256,65536,3,63,3,8,16,2,18,136,17,26,32,64,9856,1,
2748,16,66,22,17,8,256,1048576,3,63,3,8,16,2,18,136,17,26,32,64,9856,1,
2731,16,66,22,14,10,256,65536,3,63,3,8,16,2,18,140,18,27,32,64,9872,1,
2732,16,66,22,14,10,256,1048576,3,63,3,8,16,2,18,140,18,27,32,64,9872,1,
2763,16,66,22,22,6,256,65536,3,63,3,8,16,2,18,132,17,26,32,64,9872,1,
2764,16,66,22,22,6,256,1048576,3,63,3,8,16,2,18,132,17,26,32,64,9872,1,
1355,16,63,7,33,12,256,65536,9,54,9,8,16,2,18,396,50,59,32,64,9904,1,
1356,16,63,7,33,12,256,1048576,9,54,9,8,16,2,18,396,50,59,32,64,9904,1,
3647,24,60,6,22,8,256,65536,10,50,10,8,24,2,26,176,22,31,48,96,9960,1,
3648,24,60,6,22,8,256,1048576,10,50,10,8,24,2,26,176,22,31,48,96,9960,1,
2711,16,66,11,33,10,256,65536,6,60,6,8,16,2,18,330,42,51,32,64,10048,1,
2712,16,66,11,33,10,256,1048576,6,60,6,8,16,2,18,330,42,51,32,64,10048,1,
1813,16,64,8,22,12,16,65536,8,56,8,4,32,3,35,264,33,41,32,64,10096,1,
1814,16,64,8,22,12,16,1048576,8,56,8,4,32,3,35,264,33,41,32,64,10096,1,
6047,24,66,6,22,8,256,65536,11,55,11,8,24,2,26,176,22,31,48,96,10104,1,
6048,24,66,6,22,8,256,1048576,11,55,11,8,24,2,26,176,22,31,48,96,10104,1,
69,16,60,6,33,10,16,65536,10,50,10,4,32,3,35,330,42,51,32,64,10144,1,
70,16,60,6,33,10,16,1048576,10,50,10,4,32,3,35,330,42,51,32,64,10144,1,
2653,16,66,11,14,12,16,65536,6,60,6,4,32,3,35,168,21,30,32,64,10144,1,
2654,16,66,11,14,12,16,1048576,6,60,6,4,32,3,35,168,21,30,32,64,10144,1,
1835,16,64,8,33,12,256,65536,8,56,8,8,16,2,18,396,50,58,32,64,10208,1,
1836,16,64,8,33,12,256,1048576,8,56,8,8,16,2,18,396,50,58,32,64,10208,1,
1337,16,63,7,22,14,16,65536,9,54,9,4,32,3,35,308,39,48,32,64,10224,1,
1338,16,63,7,22,14,16,1048576,9,54,9,4,32,3,35,308,39,48,32,64,10224,1,
2669,16,66,11,17,10,16,65536,6,60,6,4,32,3,35,170,22,31,32,64,10224,1,
2670,16,66,11,17,10,16,1048576,6,60,6,4,32,3,35,170,22,31,32,64,10224,1,
5387,24,64,8,17,8,256,65536,8,56,8,8,24,2,26,136,17,25,48,96,10224,1,
5388,24,64,8,17,8,256,1048576,8,56,8,8,24,2,26,136,17,25,48,96,10224,1,
2469,16,66,6,33,10,16,65536,11,55,11,4,32,3,35,330,42,51,32,64,10240,1,
2470,16,66,6,33,10,16,1048576,11,55,11,4,32,3,35,330,42,51,32,64,10240,1,
3619,24,60,6,14,14,256,65536,10,50,10,8,24,2,26,196,25,34,48,96,10248,1,
3620,24,60,6,14,14,256,1048576,10,50,10,8,24,2,26,196,25,34,48,96,10248,1,
5371,24,64,8,14,10,256,65536,8,56,8,8,24,2,26,140,18,26,48,96,10248,1,
5372,24,64,8,14,10,256,1048576,8,56,8,8,24,2,26,140,18,26,48,96,10248,1,
5403,24,64,8,22,6,256,65536,8,56,8,8,24,2,26,132,17,25,48,96,10248,1,
5404,24,64,8,22,6,256,1048576,8,56,8,8,24,2,26,132,17,25,48,96,10248,1,
1825,16,64,8,33,8,16,65536,8,56,8,4,32,3,35,264,33,41,32,64,10272,1,
1826,16,64,8,33,8,16,1048576,8,56,8,4,32,3,35,264,33,41,32,64,10272,1,
4895,24,63,7,14,12,256,65536,9,54,9,8,24,2,26,168,21,30,48,96,10272,1,
4896,24,63,7,14,12,256,1048576,9,54,9,8,24,2,26,168,21,30,48,96,10272,1,
2735,16,66,22,14,12,256,65536,3,63,3,8,16,2,18,168,21,30,32,64,10320,1,
2736,16,66,22,14,12,256,1048576,3,63,3,8,16,2,18,168,21,30,32,64,10320,1,
4911,24,63,7,17,10,256,65536,9,54,9,8,24,2,26,170,22,31,48,96,10392,1,
4912,24,63,7,17,10,256,1048576,9,54,9,8,24,2,26,170,22,31,48,96,10392,1,
6019,24,66,6,14,14,256,65536,11,55,11,8,24,2,26,196,25,34,48,96,10392,1,
6020,24,66,6,14,14,256,1048576,11,55,11,8,24,2,26,196,25,34,48,96,10392,1,
2685,16,66,11,22,8,16,65536,6,60,6,4,32,3,35,176,22,31,32,64,10400,1,
2686,16,66,11,22,8,16,1048576,6,60,6,4,32,3,35,176,22,31,32,64,10400,1,
2751,16,66,22,17,10,256,65536,3,63,3,8,16,2,18,170,22,31,32,64,10400,1,
2752,16,66,22,17,10,256,1048576,3,63,3,8,16,2,18,170,22,31,32,64,10400,1,
3635,24,60,6,17,12,256,65536,10,50,10,8,24,2,26,204,26,35,48,96,10512,1,
3636,24,60,6,17,12,256,1048576,10,50,10,8,24,2,26,204,26,35,48,96,10512,1,
2767,16,66,22,22,8,256,65536,3,63,3,8,16,2,18,176,22,31,32,64,10576,1,
2768,16,66,22,22,8,256,1048576,3,63,3,8,16,2,18,176,22,31,32,64,10576,1,
2657,16,66,11,14,14,16,65536,6,60,6,4,32,3,35,196,25,34,32,64,10592,1,
2658,16,66,11,14,14,16,1048576,6,60,6,4,32,3,35,196,25,34,32,64,10592,1,
79,16,60,6,33,14,256,65536,10,50,10,8,16,2,18,462,58,67,32,64,10624,1,
80,16,60,6,33,14,256,1048576,10,50,10,8,16,2,18,462,58,67,32,64,10624,1,
4927,24,63,7,22,8,256,65536,9,54,9,8,24,2,26,176,22,31,48,96,10656,1,
4928,24,63,7,22,8,256,1048576,9,54,9,8,24,2,26,176,22,31,48,96,10656,1,
6035,24,66,6,17,12,256,65536,11,55,11,8,24,2,26,204,26,35,48,96,10656,1,
6036,24,66,6,17,12,256,1048576,11,55,11,8,24,2,26,204,26,35,48,96,10656,1,
2479,16,66,6,33,14,256,65536,11,55,11,8,16,2,18,462,58,67,32,64,10720,1,
2480,16,66,6,33,14,256,1048576,11,55,11,8,16,2,18,462,58,67,32,64,10720,1,
1349,16,63,7,33,10,16,65536,9,54,9,4,32,3,35,330,42,51,32,64,10752,1,
1350,16,63,7,33,10,16,1048576,9,54,9,4,32,3,35,330,42,51,32,64,10752,1,
3663,24,60,6,33,6,256,65536,10,50,10,8,24,2,26,198,25,34,48,96,10752,1,
3664,24,60,6,33,6,256,1048576,10,50,10,8,24,2,26,198,25,34,48,96,10752,1,
2673,16,66,11,17,12,16,65536,6,60,6,4,32,3,35,204,26,35,32,64,10768,1,
2674,16,66,11,17,12,16,1048576,6,60,6,4,32,3,35,204,26,35,32,64,10768,1,
2739,16,66,22,14,14,256,65536,3,63,3,8,16,2,18,196,25,34,32,64,10768,1,
2740,16,66,22,14,14,256,1048576,3,63,3,8,16,2,18,196,25,34,32,64,10768,1,
1817,16,64,8,22,14,16,65536,8,56,8,4,32,3,35,308,39,47,32,64,10800,1,
1818,16,64,8,22,14,16,1048576,8,56,8,4,32,3,35,308,39,47,32,64,10800,1,
6243,24,66,11,14,6,256,65536,6,60,6,8,24,2,26,84,11,20,48,96,10824,1,
6244,24,66,11,14,6,256,1048576,6,60,6,8,24,2,26,84,11,20,48,96,10824,1,
6063,24,66,6,33,6,256,65536,11,55,11,8,24,2,26,198,25,34,48,96,10896,1,
6064,24,66,6,33,6,256,1048576,11,55,11,8,24,2,26,198,25,34,48,96,10896,1,
5375,24,64,8,14,12,256,65536,8,56,8,8,24,2,26,168,21,29,48,96,10920,1,
5376,24,64,8,14,12,256,1048576,8,56,8,8,24,2,26,168,21,29,48,96,10920,1,
2701,16,66,11,33,6,16,65536,6,60,6,4,32,3,35,198,25,34,32,64,10928,1,
2702,16,66,11,33,6,16,1048576,6,60,6,4,32,3,35,198,25,34,32,64,10928,1,
2755,16,66,22,17,12,256,65536,3,63,3,8,16,2,18,204,26,35,32,64,10944,1,
2756,16,66,22,17,12,256,1048576,3,63,3,8,16,2,18,204,26,35,32,64,10944,1,
4899,24,63,7,14,14,256,65536,9,54,9,8,24,2,26,196,25,34,48,96,10944,1,
4900,24,63,7,14,14,256,1048576,9,54,9,8,24,2,26,196,25,34,48,96,10944,1,
1359,16,63,7,33,14,256,65536,9,54,9,8,16,2,18,462,58,67,32,64,10960,1,
1360,16,63,7,33,14,256,1048576,9,54,9,8,16,2,18,462,58,67,32,64,10960,1,
3651,24,60,6,22,10,256,65536,10,50,10,8,24,2,26,220,28,37,48,96,11016,1,
3652,24,60,6,22,10,256,1048576,10,50,10,8,24,2,26,220,28,37,48,96,11016,1,
5391,24,64,8,17,10,256,65536,8,56,8,8,24,2,26,170,22,30,48,96,11040,1,
5392,24,64,8,17,10,256,1048576,8,56,8,8,24,2,26,170,22,30,48,96,11040,1,
2689,16,66,11,22,10,16,65536,6,60,6,4,32,3,35,220,28,37,32,64,11104,1,
2690,16,66,11,22,10,16,1048576,6,60,6,4,32,3,35,220,28,37,32,64,11104,1,
2715,16,66,11,33,12,256,65536,6,60,6,8,16,2,18,396,50,59,32,64,11104,1,
2716,16,66,11,33,12,256,1048576,6,60,6,8,16,2,18,396,50,59,32,64,11104,1,
2783,16,66,22,33,6,256,65536,3,63,3,8,16,2,18,198,25,34,32,64,11104,1,
2784,16,66,22,33,6,256,1048576,3,63,3,8,16,2,18,198,25,34,32,64,11104,1,
3601,24,60,6,14,6,16,65536,10,50,10,4,48,3,51,84,11,20,48,96,11160,1,
3602,24,60,6,14,6,16,1048576,10,50,10,4,48,3,51,84,11,20,48,96,11160,1,
6051,24,66,6,22,10,256,65536,11,55,11,8,24,2,26,220,28,37,48,96,11160,1,
6052,24,66,6,22,10,256,1048576,11,55,11,8,24,2,26,220,28,37,48,96,11160,1,
73,16,60,6,33,12,16,65536,10,50,10,4,32,3,35,396,50,59,32,64,11200,1,
74,16,60,6,33,12,16,1048576,10,50,10,4,32,3,35,396,50,59,32,64,11200,1,
4915,24,63,7,17,12,256,65536,9,54,9,8,24,2,26,204,26,35,48,96,11208,1,
4916,24,63,7,17,12,256,1048576,9,54,9,8,24,2,26,204,26,35,48,96,11208,1,
1839,16,64,8,33,14,256,65536,8,56,8,8,16,2,18,462,58,66,32,64,11264,1,
1840,16,64,8,33,14,256,1048576,8,56,8,8,16,2,18,462,58,66,32,64,11264,1,
2771,16,66,22,22,10,256,65536,3,63,3,8,16,2,18,220,28,37,32,64,11280,1,
2772,16,66,22,22,10,256,1048576,3,63,3,8,16,2,18,220,28,37,32,64,11280,1,
2473,16,66,6,33,12,16,65536,11,55,11,4,32,3,35,396,50,59,32,64,11296,1,
2474,16,66,6,33,12,16,1048576,11,55,11,4,32,3,35,396,50,59,32,64,11296,1,
5407,24,64,8,22,8,256,65536,8,56,8,8,24,2,26,176,22,30,48,96,11304,1,
5408,24,64,8,22,8,256,1048576,8,56,8,8,24,2,26,176,22,30,48,96,11304,1,
6001,24,66,6,14,6,16,65536,11,55,11,4,48,3,51,84,11,20,48,96,11304,1,
6002,24,66,6,14,6,16,1048576,11,55,11,4,48,3,51,84,11,20,48,96,11304,1,
2677,16,66,11,17,14,16,65536,6,60,6,4,32,3,35,238,30,39,32,64,11312,1,
2678,16,66,11,17,14,16,1048576,6,60,6,4,32,3,35,238,30,39,32,64,11312,1,
1829,16,64,8,33,10,16,65536,8,56,8,4,32,3,35,330,42,50,32,64,11328,1,
1830,16,64,8,33,10,16,1048576,8,56,8,4,32,3,35,330,42,50,32,64,11328,1,
3639,24,60,6,17,14,256,65536,10,50,10,8,24,2,26,238,30,39,48,96,11328,1,
3640,24,60,6,17,14,256,1048576,10,50,10,8,24,2,26,238,30,39,48,96,11328,1,
6263,24,66,11,17,6,256,65536,6,60,6,8,24,2,26,102,13,22,48,96,11328,1,
6264,24,66,11,17,6,256,1048576,6,60,6,8,24,2,26,102,13,22,48,96,11328,1,
4943,24,63,7,33,6,256,65536,9,54,9,8,24,2,26,198,25,34,48,96,11448,1,
4944,24,63,7,33,6,256,1048576,9,54,9,8,24,2,26,198,25,34,48,96,11448,1,
6039,24,66,6,17,14,256,65536,11,55,11,8,24,2,26,238,30,39,48,96,11472,1,
6040,24,66,6,17,14,256,1048576,11,55,11,8,24,2,26,238,30,39,48,96,11472,1,
2759,16,66,22,17,14,256,65536,3,63,3,8,16,2,18,238,30,39,32,64,11488,1,
2760,16,66,22,17,14,256,1048576,3,63,3,8,16,2,18,238,30,39,32,64,11488,1,
6247,24,66,11,14,8,256,65536,6,60,6,8,24,2,26,112,14,23,48,96,11496,1,
6248,24,66,11,14,8,256,1048576,6,60,6,8,24,2,26,112,14,23,48,96,11496,1,
5379,24,64,8,14,14,256,65536,8,56,8,8,24,2,26,196,25,33,48,96,11592,1,
5380,24,64,8,14,14,256,1048576,8,56,8,8,24,2,26,196,25,33,48,96,11592,1,
3621,24,60,6,17,6,16,65536,10,50,10,4,48,3,51,102,13,22,48,96,11664,1,
3622,24,60,6,17,6,16,1048576,10,50,10,4,48,3,51,102,13,22,48,96,11664,1,
4931,24,63,7,22,10,256,65536,9,54,9,8,24,2,26,220,28,37,48,96,11712,1,
4932,24,63,7,22,10,256,1048576,9,54,9,8,24,2,26,220,28,37,48,96,11712,1,
1353,16,63,7,33,12,16,65536,9,54,9,4,32,3,35,396,50,59,32,64,11808,1,
1354,16,63,7,33,12,16,1048576,9,54,9,4,32,3,35,396,50,59,32,64,11808,1,
2693,16,66,11,22,12,16,65536,6,60,6,4,32,3,35,264,33,42,32,64,11808,1,
2694,16,66,11,22,12,16,1048576,6,60,6,4,32,3,35,264,33,42,32,64,11808,1,
6021,24,66,6,17,6,16,65536,11,55,11,4,48,3,51,102,13,22,48,96,11808,1,
6022,24,66,6,17,6,16,1048576,11,55,11,4,48,3,51,102,13,22,48,96,11808,1,
3605,24,60,6,14,8,16,65536,10,50,10,4,48,3,51,112,14,23,48,96,11832,1,
3606,24,60,6,14,8,16,1048576,10,50,10,4,48,3,51,112,14,23,48,96,11832,1,
5395,24,64,8,17,12,256,65536,8,56,8,8,24,2,26,204,26,34,48,96,11856,1,
5396,24,64,8,17,12,256,1048576,8,56,8,8,24,2,26,204,26,34,48,96,11856,1,
6005,24,66,6,14,8,16,65536,11,55,11,4,48,3,51,112,14,23,48,96,11976,1,
6006,24,66,6,14,8,16,1048576,11,55,11,4,48,3,51,112,14,23,48,96,11976,1,
2705,16,66,11,33,8,16,65536,6,60,6,4,32,3,35,264,33,42,32,64,11984,1,
2706,16,66,11,33,8,16,1048576,6,60,6,4,32,3,35,264,33,42,32,64,11984,1,
2775,16,66,22,22,12,256,65536,3,63,3,8,16,2,18,264,33,42,32,64,11984,1,
2776,16,66,22,22,12,256,1048576,3,63,3,8,16,2,18,264,33,42,32,64,11984,1,
4919,24,63,7,17,14,256,65536,9,54,9,8,24,2,26,238,30,39,48,96,12024,1,
4920,24,63,7,17,14,256,1048576,9,54,9,8,24,2,26,238,30,39,48,96,12024,1,
3655,24,60,6,22,12,256,65536,10,50,10,8,24,2,26,264,33,42,48,96,12072,1,
3656,24,60,6,22,12,256,1048576,10,50,10,8,24,2,26,264,33,42,48,96,12072,1,
5423,24,64,8,33,6,256,65536,8,56,8,8,24,2,26,198,25,33,48,96,12096,1,
5424,24,64,8,33,6,256,1048576,8,56,8,8,24,2,26,198,25,33,48,96,12096,1,
6267,24,66,11,17,8,256,65536,6,60,6,8,24,2,26,136,17,26,48,96,12144,1,
6268,24,66,11,17,8,256,1048576,6,60,6,8,24,2,26,136,17,26,48,96,12144,1,
2719,16,66,11,33,14,256,65536,6,60,6,8,16,2,18,462,58,67,32,64,12160,1,
2720,16,66,11,33,14,256,1048576,6,60,6,8,16,2,18,462,58,67,32,64,12160,1,
2787,16,66,22,33,8,256,65536,3,63,3,8,16,2,18,264,33,42,32,64,12160,1,
2788,16,66,22,33,8,256,1048576,3,63,3,8,16,2,18,264,33,42,32,64,12160,1,
6251,24,66,11,14,10,256,65536,6,60,6,8,24,2,26,140,18,27,48,96,12168,1,
6252,24,66,11,14,10,256,1048576,6,60,6,8,24,2,26,140,18,27,48,96,12168,1,
6283,24,66,11,22,6,256,65536,6,60,6,8,24,2,26,132,17,26,48,96,12168,1,
6284,24,66,11,22,6,256,1048576,6,60,6,8,24,2,26,132,17,26,48,96,12168,1,
6055,24,66,6,22,12,256,65536,11,55,11,8,24,2,26,264,33,42,48,96,12216,1,
6056,24,66,6,22,12,256,1048576,11,55,11,8,24,2,26,264,33,42,48,96,12216,1,
77,16,60,6,33,14,16,65536,10,50,10,4,32,3,35,462,58,67,32,64,12256,1,
78,16,60,6,33,14,16,1048576,10,50,10,4,32,3,35,462,58,67,32,64,12256,1,
3667,24,60,6,33,8,256,65536,10,50,10,8,24,2,26,264,33,42,48,96,12336,1,
3668,24,60,6,33,8,256,1048576,10,50,10,8,24,2,26,264,33,42,48,96,12336,1,
2477,16,66,6,33,14,16,65536,11,55,11,4,32,3,35,462,58,67,32,64,12352,1,
2478,16,66,6,33,14,16,1048576,11,55,11,4,32,3,35,462,58,67,32,64,12352,1,
5411,24,64,8,22,10,256,65536,8,56,8,8,24,2,26,220,28,36,48,96,12360,1,
5412,24,64,8,22,10,256,1048576,8,56,8,8,24,2,26,220,28,36,48,96,12360,1,
1833,16,64,8,33,12,16,65536,8,56,8,4,32,3,35,396,50,58,32,64,12384,1,
1834,16,64,8,33,12,16,1048576,8,56,8,4,32,3,35,396,50,58,32,64,12384,1,
4881,24,63,7,14,6,16,65536,9,54,9,4,48,3,51,84,11,20,48,96,12456,1,
4882,24,63,7,14,6,16,1048576,9,54,9,4,48,3,51,84,11,20,48,96,12456,1,
3625,24,60,6,17,8,16,65536,10,50,10,4,48,3,51,136,17,26,48,96,12480,1,
